"","sample_names.1.","Phylum","Class","Order","Family","Genus","Species","SUM"
"13498","LVWS1_80_TP2_12H_GGACCC_L001_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfohalobiaceae","Desulfothermus",NA,1
"13499","LVWS1_80_TP2_12H_GGACCC_L001_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionales_unclassified","Desulfovibrionales_unclassified",NA,2
"13500","LVWS1_80_TP2_12H_GGACCC_L001_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Thermodesulfobacteriales","Thermodesulfobacteriaceae","Thermodesulfobacteriaceae_unclassified",NA,2
"13501","LVWS1_80_TP2_12H_GGACCC_L001_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Beggiatoales","Beggiatoaceae","Beggiatoaceae_unclassified",NA,1
"13502","LVWS1_80_TP2_12H_GGACCC_L001_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Betaproteobacteriales_unclassified","Betaproteobacteriales_unclassified",NA,45
"13503","LVWS1_80_TP2_12H_GGACCC_L001_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Alcaligenes",NA,33
"13504","LVWS1_80_TP2_12H_GGACCC_L001_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Aquincola",NA,1
"13505","LVWS1_80_TP2_12H_GGACCC_L001_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Burkholderia-Caballeronia-Paraburkholderia",NA,31
"13506","LVWS1_80_TP2_12H_GGACCC_L001_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Burkholderiaceae_unclassified",NA,698
"13507","LVWS1_80_TP2_12H_GGACCC_L001_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Curvibacter",NA,81
"13508","LVWS1_80_TP2_12H_GGACCC_L001_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Janthinobacterium",NA,162
"13509","LVWS1_80_TP2_12H_GGACCC_L001_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Pandoraea",NA,2
"13510","LVWS1_80_TP2_12H_GGACCC_L001_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Pelomonas",NA,31
"13511","LVWS1_80_TP2_12H_GGACCC_L001_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Polaromonas",NA,10
"13512","LVWS1_80_TP2_12H_GGACCC_L001_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Polynucleobacter",NA,53
"13513","LVWS1_80_TP2_12H_GGACCC_L001_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Ralstonia",NA,101
"13514","LVWS1_80_TP2_12H_GGACCC_L001_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Variovorax",NA,16
"13515","LVWS1_80_TP2_12H_GGACCC_L001_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Methylophilaceae","Methylophilaceae_unclassified",NA,1
"13516","LVWS1_80_TP2_12H_GGACCC_L001_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Enterobacteriaceae_unclassified",NA,2
"13517","LVWS1_80_TP2_12H_GGACCC_L001_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified",NA,143
"13518","LVWS1_80_TP2_12H_GGACCC_L001_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonadaceae_unclassified",NA,265
"13519","LVWS1_80_TP2_12H_GGACCC_L001_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,1235
"13520","LVWS1_80_TP2_12H_GGACCC_L001_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadales_unclassified","Pseudomonadales_unclassified",NA,12
"13521","LVWS1_80_TP2_12H_GGACCC_L001_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Thiomicrospirales","Thiomicrospiraceae","endosymbionts",NA,1
"13522","LVWS1_80_TP2_12H_GGACCC_L001_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas",NA,29
"13523","LVWS1_80_TP2_12H_GGACCC_L001_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Xanthomonadaceae_unclassified",NA,153
"13524","LVWS1_80_TP2_12H_GGACCC_L001_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadales_unclassified","Xanthomonadales_unclassified",NA,9
"13525","LVWS1_80_TP2_12H_GGACCC_L001_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified",NA,13
"13526","LVWS1_80_TP2_12H_GGACCC_L001_trim_paired_merged_rRNA.nr_v132","Thermotogae","Thermotogae","Thermotogae_unclassified","Thermotogae_unclassified","Thermotogae_unclassified",NA,57
"13527","LVWS1_80_TP2_12H_GGACCC_L001_trim_paired_merged_rRNA.nr_v132","Thermotogae","Thermotogae","Thermotogales","Fervidobacteriaceae","Fervidobacteriaceae_unclassified",NA,94
"13528","LVWS1_80_TP2_12H_GGACCC_L001_trim_paired_merged_rRNA.nr_v132","Thermotogae","Thermotogae","Thermotogales","Fervidobacteriaceae","Thermosipho",NA,40
"13529","LVWS1_80_TP2_12H_GGACCC_L001_trim_paired_merged_rRNA.nr_v132","Thermotogae","Thermotogae","Thermotogales","Thermotogaceae","Thermotoga",NA,31
"13530","LVWS1_80_TP2_12H_GGACCC_L001_trim_paired_merged_rRNA.nr_v132","Thermotogae","Thermotogae","Thermotogales","Thermotogales_unclassified","Thermotogales_unclassified",NA,135
"13531","LVWS1_80_TP2_12H_GGACCC_L001_trim_paired_merged_rRNA.nr_v132","Verrucomicrobia","Verrucomicrobiae","Methylacidiphilales","Methylacidiphilaceae","uncultured",NA,4
"13532","LVWS1_80_TP2_12H_GGACCC_L001_trim_paired_merged_rRNA.nr_v132","Vertebrata","Mammalia","Mammalia_or","Mammalia_fa","Mammalia_ge",NA,35
"13533","LVWS1_80_TP2_12H_GGACCC_L001_trim_paired_merged_rRNA.nr_v132","Vertebrata","Vertebrata_unclassified","Vertebrata_unclassified","Vertebrata_unclassified","Vertebrata_unclassified",NA,66
"13534","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Acidobacteria","Aminicenantia","Aminicenantales","Aminicenantales_fa","Aminicenantales_ge",NA,1
"13535","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Actinobacteria","Actinobacteria","Actinobacteria_unclassified","Actinobacteria_unclassified","Actinobacteria_unclassified",NA,1
"13536","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium_1",NA,1
"13537","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Actinobacteria","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Cutibacterium",NA,3
"13538","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Actinobacteria","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Propionibacteriaceae_unclassified",NA,2
"13539","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Annelida","Polychaeta","Sabellida","Sabellida_fa","Sabellida_ge",NA,1
"13540","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Apicomplexa","Apicomplexa_unclassified","Apicomplexa_unclassified","Apicomplexa_unclassified","Apicomplexa_unclassified",NA,1
"13541","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Aquificae","Aquificae_unclassified","Aquificae_unclassified","Aquificae_unclassified","Aquificae_unclassified",NA,4
"13542","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Aquificae","Desulfurobacteriia","Desulfurobacteriales","Desulfurobacteriaceae","Desulfurobacteriaceae_unclassified",NA,231
"13543","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Aquificae","Desulfurobacteriia","Desulfurobacteriales","Desulfurobacteriaceae","Desulfurobacterium",NA,106
"13544","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Aquificae","Desulfurobacteriia","Desulfurobacteriales","Desulfurobacteriaceae","Thermovibrio",NA,49
"13545","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Archaea_unclassified","Archaea_unclassified","Archaea_unclassified","Archaea_unclassified","Archaea_unclassified",NA,2069
"13546","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Ascomycota","Eurotiomycetes","Eurotiales","Eurotiales_unclassified","Eurotiales_unclassified",NA,1
"13547","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Atribacteria","JS1","JS1_or","JS1_fa","JS1_ge",NA,18
"13548","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified",NA,181
"13549","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidales_unclassified","Bacteroidales_unclassified",NA,1
"13550","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Bacteroidetes","Bacteroidia","Bacteroidia_unclassified","Bacteroidia_unclassified","Bacteroidia_unclassified",NA,1
"13551","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Chitinophagaceae_unclassified",NA,1
"13552","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","Cytophagales_unclassified",NA,1
"13553","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Bacteroidetes","Bacteroidia","Sphingobacteriales","env.OPS_17","env.OPS_17_ge",NA,2
"13554","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriales_unclassified","Sphingobacteriales_unclassified",NA,1
"13555","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Bacteroidetes","Ignavibacteria","Ignavibacteriales","Melioribacteraceae","Melioribacter",NA,1
"13556","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Chloroflexi","Anaerolineae","Anaerolineae_unclassified","Anaerolineae_unclassified","Anaerolineae_unclassified",NA,2
"13557","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Chloroflexi","Chloroflexi_unclassified","Chloroflexi_unclassified","Chloroflexi_unclassified","Chloroflexi_unclassified",NA,1
"13558","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Chloroflexi","Dehalococcoidia","Dehalococcoidia_unclassified","Dehalococcoidia_unclassified","Dehalococcoidia_unclassified",NA,8
"13559","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Cloacimonetes","Cloacimonadia","Cloacimonadales","MSBL8","MSBL8_ge",NA,1
"13560","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Crenarchaeota","Thermoprotei","Thermoprotei_unclassified","Thermoprotei_unclassified","Thermoprotei_unclassified",NA,2
"13561","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Cyanobacteria","Oxyphotobacteria","Chloroplast","Chloroplast_fa","Chloroplast_ge",NA,77
"13562","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Cyanobacteria","Oxyphotobacteria","Oxyphotobacteria_unclassified","Oxyphotobacteria_unclassified","Oxyphotobacteria_unclassified",NA,9
"13563","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Epsilonbacteraeota","Campylobacteria","Nautiliales","Nautiliaceae","Caminibacter",NA,2
"13564","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Epsilonbacteraeota","Campylobacteria","Nautiliales","Nautiliaceae","Thioreductor",NA,1
"13565","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Eukaryota_unclassified","Eukaryota_unclassified","Eukaryota_unclassified","Eukaryota_unclassified","Eukaryota_unclassified",NA,4263
"13566","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Euryarchaeota","Archaeoglobi","Archaeoglobales","Archaeoglobaceae","Archaeoglobaceae_unclassified",NA,1
"13567","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Euryarchaeota","Euryarchaeota_unclassified","Euryarchaeota_unclassified","Euryarchaeota_unclassified","Euryarchaeota_unclassified",NA,3572
"13568","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Euryarchaeota","Methanococci","Methanococcales","Methanocaldococcaceae","Methanocaldococcus",NA,594599
"13569","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Euryarchaeota","Methanococci","Methanococcales","Methanococcaceae","Methanotorris",NA,482
"13570","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Euryarchaeota","Methanococci","Methanococcales","Methanococcales_unclassified","Methanococcales_unclassified",NA,6189
"13571","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Euryarchaeota","Methanomicrobia","Methanosarcinales","Methanosarcinales_unclassified","Methanosarcinales_unclassified",NA,1
"13572","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Euryarchaeota","Methanopyri","Methanopyrales","Methanopyraceae","Methanopyrus",NA,4
"13573","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Euryarchaeota","Thermococci","Thermococcales","Thermococcaceae","Palaeococcus",NA,53
"13574","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Euryarchaeota","Thermococci","Thermococcales","Thermococcaceae","Pyrococcus",NA,8
"13575","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Euryarchaeota","Thermococci","Thermococcales","Thermococcaceae","Thermococcaceae_unclassified",NA,2110
"13576","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Euryarchaeota","Thermococci","Thermococcales","Thermococcaceae","Thermococcus",NA,8114
"13577","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Euryarchaeota","Thermococci","Thermococci_unclassified","Thermococci_unclassified","Thermococci_unclassified",NA,2
"13578","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Aerococcaceae_unclassified",NA,1
"13579","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Firmicutes","Bacilli","Lactobacillales","Lactobacillales_unclassified","Lactobacillales_unclassified",NA,1
"13580","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA,3
"13581","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Nitrospirae","4-29-1","4-29-1_or","4-29-1_fa","4-29-1_ge",NA,1
"13582","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Ochrophyta","Chrysophyceae","Chromulinales","Chromulinales_fa","Chromulinales_fa_unclassified",NA,1
"13583","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Ochrophyta","Chrysophyceae","Chromulinales","Chromulinales_fa","Poterioochromonas",NA,1
"13584","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Patescibacteria","Parcubacteria","Candidatus_Kaiserbacteria","Candidatus_Kaiserbacteria_fa","Candidatus_Kaiserbacteria_ge",NA,1
"13585","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Patescibacteria","Parcubacteria","Parcubacteria_unclassified","Parcubacteria_unclassified","Parcubacteria_unclassified",NA,3
"13586","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Phragmoplastophyta","Embryophyta","Embryophyta_unclassified","Embryophyta_unclassified","Embryophyta_unclassified",NA,11
"13587","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Phragmoplastophyta","Embryophyta","Pinales","Pinales_fa","Abies",NA,1
"13588","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Phragmoplastophyta","Embryophyta","Pinales","Pinales_fa","Pinales_fa_unclassified",NA,2
"13589","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Phragmoplastophyta","Embryophyta","Pinales","Pinales_fa","Pinus",NA,3
"13590","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Phragmoplastophyta","Embryophyta","Pinophyta_or","Pinophyta_fa","Pinophyta_ge",NA,3
"13591","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Phragmoplastophyta","Phragmoplastophyta_unclassified","Phragmoplastophyta_unclassified","Phragmoplastophyta_unclassified","Phragmoplastophyta_unclassified",NA,1
"13592","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Planctomycetes","Phycisphaerae","MSBL9","L21-RPul-D3","L21-RPul-D3_ge",NA,1
"13593","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Planctomycetes","Phycisphaerae","MSBL9","MSBL9_unclassified","MSBL9_unclassified",NA,4
"13594","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Planctomycetes","Phycisphaerae","Phycisphaerae_unclassified","Phycisphaerae_unclassified","Phycisphaerae_unclassified",NA,3
"13595","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Planctomycetes","Planctomycetes_unclassified","Planctomycetes_unclassified","Planctomycetes_unclassified","Planctomycetes_unclassified",NA,1
"13596","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified",NA,9
"13597","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",NA,2
"13598","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Rhizobiaceae_unclassified",NA,1
"13599","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_unclassified","Rhizobiales_unclassified",NA,3
"13600","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Xanthobacteraceae_unclassified",NA,2
"13601","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified",NA,2
"13602","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","Mitochondria_ge",NA,38
"13603","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","SAR11_clade","SAR11_clade_unclassified","SAR11_clade_unclassified",NA,1
"13604","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA,1
"13605","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonadaceae_unclassified",NA,3
"13606","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Stakelama",NA,1
"13607","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Deltaproteobacteria_unclassified","Deltaproteobacteria_unclassified","Deltaproteobacteria_unclassified",NA,6
"13608","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Desulfarculales","Desulfarculaceae","Desulfatiglans",NA,2
"13609","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Desulfuromonadales_unclassified","Desulfuromonadales_unclassified",NA,1
"13610","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Betaproteobacteriales_unclassified","Betaproteobacteriales_unclassified",NA,1
"13611","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Burkholderia-Caballeronia-Paraburkholderia",NA,2
"13612","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Burkholderiaceae_unclassified",NA,12
"13613","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Janthinobacterium",NA,2
"13614","LVWS1_80_TP2_12L_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Pandoraea",NA,1
